,pPTEN,pPI3K,pAKT,pGSK3B,LPS,bpV,LY294002,HDACi,ATP,ADP,P2Y12G,Ca
2.1980198019801978,0.05233349948337364,0.011014058654035028,6.321975635944099e-05,2.7331564480282027e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2979297929792977,0.05464610664544373,0.011475547307404117,7.388043851449329e-05,3.348579557815867e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3978397839783976,0.05695306992509008,0.011933819105957201,8.570764787127708e-05,4.06479804608245e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4977497749774975,0.05925440301745617,0.012388896470488896,9.876195609723865e-05,4.892512641499003e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5976597659765974,0.06155011956574131,0.012840801673365987,0.00011310228776690414,5.842894340956567e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6975697569756973,0.06384023316862027,0.013289556829573673,0.00012878676009062847,6.927646562013974e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7974797479747973,0.06612475738359093,0.013735183892675579,0.0001458730618326791,8.159033183845795e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.897389738973897,0.06840370572401634,0.014177704658383377,0.00016441811850911091,9.549853770992895e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.997299729972997,0.07067709164612394,0.014617140778504643,0.00018447709910027568,1.1113327086143386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.097209720972097,0.07294492854164436,0.015053513768840262,0.00020610285364112545,1.2863025133858985e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.197119711971197,0.07520722976607248,0.015486844978864683,0.0002293480724244341,1.481312637989072e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.297029702970297,0.07746400862652658,0.015917155604751255,0.0002542643584087447,1.697830696835457e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3969396939693968,0.07971527837600965,0.016344466694584933,0.00028090201746998523,1.937368337847682e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4968496849684967,0.08196105218814968,0.01676879917116513,0.00030930916962294646,2.2014559118484756e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5967596759675966,0.08420134319458573,0.017190173798256044,0.0003395330644704514,2.491679963488142e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6966696669666965,0.08643616447610021,0.01760861118859191,0.0003716197691849943,2.8096743385727473e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7965796579657964,0.08866552905885376,0.018024131807168105,0.00040561405775096677,3.157116427770338e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8964896489648964,0.09088944988499158,0.018436755994699267,0.0004415589969122961,3.535698241964223e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9963996399639963,0.0931079398381442,0.018846503947267997,0.0004794963053868193,3.947151506057114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.096309630963096,0.09532101175114156,0.019253395710168493,0.0005194664625313061,4.393255250033723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.196219621962196,0.09752867839767891,0.019657451184557747,0.0005615085909425289,4.875827607769566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.296129612961296,0.09973095247358035,0.02005869014117163,0.0006056604202393016,5.3967079502991925e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.3960396039603955,0.1019278465904681,0.020457132224959373,0.0006519582748248971,5.9577508488775556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.495949594959495,0.10411937331086406,0.020852796929387265,0.0007004371417394035,6.560859547318686e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
